FROM_ID;TO_ID;DURATION_H;DIST_KM
41;45;1,596541667;80,61398
41;0;0,761463889;40,18504
42;1;1,375869444;52,73935
42;2;0,444444444;16,05767
42;3;0,53225;26,08586
42;4;0,777780556;38,36255
42;5;1,228338889;61,99198
42;6;0,963977778;49,4583
42;7;1,441866667;79,75777
42;8;1,677536111;73,09088
42;9;1,296175;56,78196
42;10;1,700819444;80,8353
42;11;0,651427778;20,88454
42;12;1,687691667;78,16766
42;13;0,715986111;25,7693
42;14;0,552608333;19,86178
42;15;1,120838889;64,28242
42;16;0,401913889;14,5937
42;17;1,826447222;72,93466
42;18;0,983827778;33,51789
42;19;0,929405556;35,29934
42;20;1,576766667;65,44416
42;21;1,753777778;63,93949
42;22;0,856841667;28,16176
42;23;1,450588889;74,80545
42;24;0,685288889;27,41389
42;25;1,561980556;65,00055
42;26;1,22795;45,3227
42;27;1,020030556;35,58005
42;28;1,807227778;72,35797
42;29;1,314608333;50,9015
42;30;0,611891667;21,08109
42;31;1,422336111;68,86834
42;32;1,027319444;41,35031
42;33;0,62465;30,07733
42;34;1,392577778;77,15193
42;35;0,570036111;21,93193
42;36;1,019041667;50,01781
42;37;1,107713889;55,91299
42;38;1,132763889;45,77404
42;39;0,460861111;21,05115
42;40;0,364055556;15,53708
42;41;1,327672222;69,39192
42;42;0;0
42;43;0,718294444;36,57706
42;44;2,078386111;91,86889
42;45;0,792508333;27,1504
42;0;0,587394444;29,52469
43;1;1,570525;73,38808
43;2;1,162730556;52,63439
43;3;1,250536111;62,66259
43;4;1,496069444;74,93927
43;5;1,422994444;82,64071
43;6;1,158633333;70,10702
43;7;1,636522222;100,40648
43;8;2,014452778;100,38454
43;9;1,490830556;77,43069
43;10;1,895475;101,48402
43;11;0,732388889;35,95505
43;12;1,882347222;98,81639
43;13;0,910641667;46,41803
43;14;1,032138889;46,28507
43;15;1,315494444;84,93114
43;16;0,390055556;23,25005
43;17;2,021102778;93,58338
43;18;0,895519444;37,89091
43;19;1,120352778;44,59943
43;20;1,771422222;86,09288
43;21;1,948433333;84,58822
43;22;1,390294444;68,55383
43;23;1,645244444;95,45417
43;24;0,332341667;15,94607
43;25;1,756636111;85,64927
43;26;1,422605556;65,97142
43;27;1,214686111;56,22878
43;28;2,001883333;93,0067
43;29;1,509263889;71,55023
43;30;1,330177778;57,65781
43;31;1,616991667;89,51707
43;32;0,456175;14,76028
43;33;0,819305556;50,72605
43;34;1,587233333;97,80065
43;35;0,893055556;37,78052
43;36;1,737330556;86,59453
43;37;1,302369444;76,56172
43;38;1,327419444;66,42276
43;39;1,17915;57,62788
43;40;0,558711111;36,18581
43;41;1,522327778;90,04065
43;42;0,718294444;36,57706
43;43;0;0
43;44;2,273041667;112,51761
43;45;0,581875;25,62924
43;0;0,78205;50,17341
44;1;1,588008333;43,94898
44;2;2,521827778;90,72736
44;3;2,546377778;95,59253
44;4;2,406011111;88,57427
44;5;1,559405556;56,53668
44;6;1,355402778;47,92646
44;7;1,659827778;49,30133
44;8;2,150866667;74,28052
44;9;2,367241667;67,57042
44;10;1,293969444;38,14557
44;11;2,198925;96,3108
44;12;0,776175;19,06748
44;13;2,209466667;95,87245
44;14;2,630986111;111,73033
44;15;1,451905556;58,82711
44;16;1,956661111;90,53425
44;17;2,472794444;70,49264
44;18;2,538575;109,45845
44;19;2,7449;114,14504
44;20;2,223394444;63,01062
44;21;1,269830556;35,82473
44;22;2,060736111;77,16243
44;23;1,781655556;69,35015
44;24;2,240036111;103,35444
44;25;2,208325;62,55853
44;26;1,824736111;54,64443
44;27;2,513511111;105,68321
44;28;2,453855556;69,92443
44;29;1,144577778;32,06712
44;30;2,690269444;112,94963
44;31;1,251172222;37,09689
44;32;2,582066667;117,29086
44;33;1,555152778;63,58652
44;34;1,723644444;71,69663
44;35;2,517602778;107,32613
44;36;2,523866667;114,14248
44;37;1,371802778;47,41524
44;38;2,226616667;63,3517
44;39;2,539241667;112,9197
44;40;1,714358333;76,33373
44;41;0,790869444;23,72612
44;42;2,078386111;91,86889
44;43;2,273041667;112,51761
44;44;0;0
44;45;2,347255556;103,09095
44;0;1,512177778;62,662
45;1;1,644738889;63,96141
45;2;1,199655556;40,29179
45;3;1,287461111;50,31998
45;4;1,532991667;62,59667
45;5;1,497208333;73,21404
45;6;1,232847222;60,68036
45;7;1,710736111;90,97982
45;8;2,088666667;90,95788
45;9;1,565044444;68,00402
45;10;1,969688889;92,05736
45;11;0,806602778;26,52838
45;12;1,956561111;89,38973
45;13;0,984855556;36,99136
45;14;0,847833333;29,17796
45;15;1,389708333;75,50448
45;16;0,464269444;13,82338
45;17;2,095316667;84,15672
45;18;0,969733333;28,46424
45;19;0,701669444;20,65147
45;20;1,845636111;76,66622
45;21;2,022647222;75,16155
45;22;1,464508333;59,12716
45;23;1,719458333;86,02751
45;24;0,548866667;16,46606
45;25;1,83085;76,2226
45;26;1,496819444;56,54475
45;27;1,2889;46,80211
45;28;2,076097222;83,58003
45;29;1,583477778;62,12356
45;30;1,367102778;45,31521
45;31;1,691205556;80,09041
45;32;0,494825;14,84477
45;33;0,893519444;41,29939
45;34;1,661447222;88,37398
45;35;0,488894444;14,65388
45;36;1,774252778;74,25193
45;37;1,376583333;67,13505
45;38;1,401633333;56,99609
45;39;1,216075;45,28527
45;40;0,632925;26,75914
45;41;1,596541667;80,61398
45;42;0,792508333;27,1504
45;43;0,581875;25,62924
45;44;2,347255556;103,09095
45;45;0;100
45;0;0,856263889;40,74674
100;1;0,809661111;23,53246
100;2;1,031830556;45,58201
100;3;1,115072222;37,12832
100;4;0,974705556;30,11005
100;5;0,662130556;32,7851
0;6;0,397769444;20,25142
0;7;0,875655556;50,55088
0;8;1,253588889;50,52893
0;9;1,298663889;64,54091
0;10;1,134611111;51,62841
0;11;0,707933333;33,9666
0;12;1,121483333;48,96078
0;13;0,718475;33,52825
0;14;1,139994444;49,38613
0;15;0,554630556;35,07553
0;16;0,465669444;28,19005
0;17;1,694444444;50,07613
0;18;1,047583333;47,11425
0;19;1,253908333;51,80084
0;20;1,445047222;42,5941
0;21;1,187569444;34,73261
0;22;0,629430556;18,69822
0;23;0,884377778;45,59856
0;24;0,749041667;41,01024
0;25;1,429977778;42,14201
0;26;0,661741667;16,11581
0;27;1,022519444;43,339
0;28;1,675505556;49,50791
0;29;0,7484;21,69462
0;30;1,199277778;50,60543
0;31;0,856125;39,66146
0;32;1,091075;54,94666
0;33;0,058922222;0,96097
0;34;0,826369444;47,94504
0;35;1,026611111;44,98193
0;36;1,215966667;41,76531
0;37;0,541505556;26,70611
0;38;1,135252778;53,53298
0;39;1,04825;50,5755
0;40;0,223369444;13,98952
0;41;0,761463889;40,18504
0;42;0,587394444;29,52469
0;43;0,78205;50,17341
0;44;1,512177778;62,662
0;45;0,856263889;40,74674
